gambar,kota,lokasi,nama_wisata,deskripsi,rating,ulasan,harga_asli,harga_diskon,cluster,label
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/5863700815747/Trans-Studio-Bandung-5f56ea43-98cd-4e44-adae-c4bb6f006f36.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Trans Studio Bandung,Trans Studio Bandung,"Trans Studio Bandung, salah satu taman hiburan indoor terbesar di Indonesia, menawarkan pengalaman seru yang patut Anda coba! Terletak di pusat Kota Bandung, taman ini memiliki beragam wahana menarik untuk semua usia, mulai dari Racing Coaster, roller coaster indoor tercepat di dunia, hingga Giant Swing, ayunan raksasa indoor pertama di Indonesia. Jangan lewatkan pertunjukan spesial seperti Special Effect Action Show yang mendebarkan atau The Lost Baby Dino Show yang interaktif. Nikmati juga sensasi menegangkan di Dunia Lain dengan suasana yang mencekam. Selain wahana, ada juga area bermain anak, pertunjukan langsung, dan zona tematik yang bisa Anda jelajahi bersama keluarga atau teman.",9.1,90.9K reviews,200000,85000,5,Wahana Bermain Keluarga
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/3908689355733/Lembang-Park-and-Zoo-9030101a-59a9-4311-ad29-74e5ca1582ae.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Parongpong,Lembang Park and Zoo,"Nikmati liburan seru bersama keluarga di Lembang Park & Zoo, tempat yang menawarkan pengalaman tak terlupakan dengan berinteraksi langsung dengan berbagai hewan lucu seperti singa putih, alpaka, meerkat, dan masih banyak lagi. Bagi pecinta kucing, Anda juga bisa mengunjungi Neko Cat Cafe untuk menikmati makanan ringan sambil dikelilingi kucing-kucing menggemaskan. Selain itu, berbagai aktivitas seru lainnya seperti berkeliling danau dengan kano, berkuda, atau menyusuri taman menggunakan skuter juga tersedia untuk menambah keseruan liburan Anda. Ajak keluarga tercinta untuk berbagi momen kebahagiaan dan buat kenangan indah di Lembang Park & Zoo!",9.6,1070 reviews,57500,50000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/3268372988704/Tiket-The-Great-Asia-Africa--83247dc5-5991-4b21-97e6-82d1c717c817.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Lembang,Tiket The Great Asia Africa,"Nikmati pengalaman unik dengan menjelajahi berbagai landmark ikonik, wahana seru, dan kelezatan kuliner dunia! Cobalah ""Sky Ride"" yang mendebarkan untuk menikmati pemandangan The Great Asia Africa dari ketinggian. Kunjungi desa tradisional Jepang dan replika hutan bambu Arashiyama, serta jelajahi pemukiman tradisional Korea dan kota pink India. Sewa pakaian tradisional seperti hanbok, kimono, atau saree, dan abadikan momen foto di depan landmark masing-masing negara. Selain itu, cicipi berbagai makanan populer dari Korea, Jepang, dan negara lainnya. Liburan ini akan memberikan pengalaman budaya yang menyenangkan dan tak terlupakan!",9.2,1250 reviews,50000,44000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/2000929323863/Floating-Market-Lembang-Tickets-926e1db6-57cf-4194-8c47-2e8398ba87e6.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Lembang,Floating Market Lembang Tickets,"Nikmati kelezatan kuliner khas Jawa Barat sambil menikmati pemandangan danau yang menenangkan di Floating Market Lembang. Cicipi berbagai hidangan lezat yang dijual oleh pedagang dan nikmati suasana santai di atas perahu tradisional yang mengapung di tengah danau. Sambil menunggu makanan, Anda bisa berjalan-jalan menikmati pemandangan alam yang asri. Setelah makan, rasakan sensasi berbeda dengan berkeliling danau menggunakan sepeda air. Jangan lewatkan juga wahana seru seperti seluncuran pelangi besar dan mini world city yang cocok untuk foto-foto. Pastikan Anda mengunjungi tempat ini saat berada di Lembang!",9.1,1858 reviews,40000,34500,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/8533124819995/Timezone-Summarecon-Bandung-68154415-ea2d-44b5-95c8-4c667d238e86.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Gedebage,Timezone Summarecon Bandung,"Nikmati keseruan di Timezone, pelopor pusat hiburan indoor di Indonesia sejak 1995. Dengan ratusan permainan arcade dan wahana seru untuk semua usia, Timezone menawarkan pengalaman bermain yang tak terlupakan. Uji keterampilan Anda dengan permainan basket di mesin arcade, coba peruntungan di mesin pancing boneka, dan abadikan momen seru di booth foto. Kumpulkan tiket dari permainan yang Anda menangkan dan tukarkan dengan hadiah menarik. Datang dan rasakan keseruan bermain di Timezone bersama keluarga dan teman-teman!",9.6,585 reviews,120000,80000,5,Wahana Bermain Keluarga
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/2001778926091/Tiket-Farmhouse-Lembang-547e0306-1ac9-4560-91dd-da692dace230.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Lembang,Tiket Farmhouse Lembang,"Nikmati suasana Eropa di Farmhouse Lembang, Bandung, dengan bangunan klasik yang memukau dan udara sejuk yang menyegarkan. Anda bisa mengenakan pakaian tradisional Belanda untuk berfoto atau berinteraksi dengan domba dan kelinci yang menggemaskan. Jangan lewatkan untuk mengunjungi desa Hobbit ala Lord of the Rings yang instagramable, serta menikmati segarnya susu sambil menikmati pemandangan alam Lembang. Dengan kombinasi elemen modern dan suasana alam yang indah, Farmhouse Lembang menjadi destinasi wisata yang sempurna untuk liburan keluarga.",8.8,2565 reviews,35000,30000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/2001297537845/Kawah-Putih-Admission-Tickets-ab90ac78-2cbb-4a30-9028-3f08d46d8b48.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Sugihmukti,Kawah Putih Admission Tickets,"Nikmati keindahan Kawah Putih Ciwidey, salah satu kawah vulkanik terkenal di Jawa Barat, dengan pemandangan danau berwarna putih kehijauan yang terbentuk setelah letusan Gunung Patuha. Jelajahi keindahan alamnya dengan berjalan melintasi Jembatan Ponton yang menghubungkan sisi danau, serta tantang diri Anda untuk melintasi Jembatan Cantigi Skywalk yang melintasi Hutan Cantigi. Jangan lupa untuk mengabadikan setiap momen indah yang Anda alami di sana dan bagikan di media sosial!",9.1,427 reviews,35650,31000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/3785923825969/Timezone-Paris-Van-Java-Bandung-d61751c0-aaac-4183-b15b-6388892a5156.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Paris Van Java Mall,Timezone Paris Van Java Bandung,"Nikmati keseruan di Timezone, pelopor pusat hiburan indoor di Indonesia sejak 1995. Dengan ratusan permainan arcade dan wahana seru untuk semua usia, Timezone menawarkan pengalaman bermain yang tak terlupakan. Uji keterampilan Anda dengan permainan basket di mesin arcade, coba peruntungan di mesin pancing boneka, dan abadikan momen seru di booth foto. Kumpulkan tiket dari permainan yang Anda menangkan dan tukarkan dengan hadiah menarik. Datang dan rasakan keseruan bermain di Timezone bersama keluarga dan teman-teman!",9.5,231 reviews,120000,80000,5,Wahana Bermain Keluarga
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/2000748335079/Taman-Rekreasi-Air-Panas-Alam-Sari-Ater-Tickets-c46dea52-1fb5-4b9d-a6c9-9fa3ffe3d2cc.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Ciater,Sari Ater Natural Hot Spring Recreation Park Tickets,"Nikmati kenyamanan berendam di air panas Sari Ater, yang terletak di dekat Gunung Tangkuban Perahu, Subang. Dikelilingi oleh pemandangan alam yang indah, seperti perkebunan teh dan hutan pinus, Anda dapat bersantai di kolam-kolam air mineral, seperti Kolam Pulosari dan Kolam Wangsadipa, dengan suhu air mencapai 39 derajat Celsius. Rasakan kehangatan yang menyegarkan tubuh dan melepaskan kelelahan Anda. Sari Ater Natural Hot Spring Recreation Park adalah tempat yang sempurna untuk menyembuhkan tubuh dan pikiran Anda.",8.8,10.7K reviews,60000,58000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/2001518454110/kidzooona-Paris-Van-Java-Playground-Tickets-d6beeba4-ed91-4cdd-807f-5e26b61af4b5.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Paris Van Java Mall,kidzooona Paris Van Java Playground Tickets,"Ajak anak-anak Anda bermain di kidzooona, pusat edutainment yang penuh keseruan! Di sini, anak-anak dapat mengembangkan keterampilan komunikasi dan etika sambil bersenang-senang bersama teman sebaya. kidzooona menawarkan berbagai permainan menarik, seperti seluncuran, kolam bola, Mini City untuk bermain peran, dan Toys Corner yang dipenuhi dengan permainan edukatif. Selain lingkungan yang aman dan nyaman, Anda juga dapat ikut serta untuk mengawasi dan merasakan keseruan bersama anak-anak. Jadi, jangan lewatkan kesempatan untuk menghabiskan waktu akhir pekan yang menyenankan di kidzooona!",9.2,611 reviews,90000,45000,5,Wahana Bermain Keluarga
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/8697062272337/Gracia-Spa-Hot-Spring-Pool-a2d6dfa1-c59c-49fa-8707-82634b177119.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Ciater,Gracia Spa Hot Spring Pool,"Gracia Spa Hot Spring Pool adalah tempat pemandian air panas alami yang dikelilingi oleh pemandangan alam yang indah dan udara sejuk, sangat cocok untuk wisata keluarga. Nikmati sensasi berendam di kolam air hangat yang kaya akan mineral, yang tidak hanya memberikan kenyamanan, tetapi juga manfaat kesehatan bagi tubuh. Dengan suasana alam yang tenang, Gracia Spa Hot Spring Pool menjadi pilihan sempurna untuk relaksasi dan menikmati waktu berkualitas bersama keluarga.",9.5,86 reviews,115000,100000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/2001881049805/Colour-Karaoke-Jalan-Karapitan-299871be-7c48-468a-a4f2-1fd7eceedaa4.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Asia Afrika,Colour Karaoke Jalan Karapitan,"Rasakan kegembiraan bersama teman-teman di Colour Karaoke Jalan Karapitan. Sejak 2012, tempat ini menawarkan suasana yang unik dengan kualitas sistem suara yang memukau. Dengan koleksi lagu yang lengkap, kamu bisa puas menyanyikan lagu favorit. Pesan ruang karaoke sesuai waktu yang diinginkan dan nikmati momen seru bersama orang-orang terdekat di Colour Karaoke!",9.2,154 reviews,270000,99000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/2001871273001/Joy-N-Fun-Cihampelas-Walk-a37f201d-91e5-426c-bc51-05afe3517c01.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Cihampelas Walk,Joy N Fun Cihampelas Walk,"Bawa si kecil bermain dengan bebas di area bermain yang luas di Joy N Fun. Di sini, anak-anak bisa melompat di rumah-rumah inflatable dengan berbagai tema, bermain puzzle untuk melatih kreativitas, atau menjelajahi area bermain menggunakan sepeda roda tiga atau mobil mainan. Dengan area yang nyaman dan berkarpet, Joy N Fun menjadi tempat yang tepat untuk menghabiskan waktu seru bersama anak-anak!",8.5,247 reviews,35000,31500,5,Wahana Bermain Keluarga
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/2001874970892/Joy-n-Fun-The-King%2527s-Shopping-Center-Bandung-714ab8dc-f5fb-474f-8ad1-7cac44b1425e.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,The King's Shopping Center,Joy n Fun The King's Shopping Center Bandung,"Bawa si kecil bermain dengan bebas di area bermain yang luas di Joy N Fun. Di sini, anak-anak bisa melompat di rumah-rumah inflatable dengan berbagai tema, bermain puzzle untuk melatih kreativitas, atau menjelajahi area bermain menggunakan sepeda roda tiga atau mobil mainan. Dengan area yang nyaman dan berkarpet, Joy N Fun menjadi tempat yang tepat untuk menghabiskan waktu seru bersama anak-anak!",9.7,2043 reviews,40000,36000,5,Wahana Bermain Keluarga
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/9228376348843/Anata-Salon-Setrasari-5b4f9551-262d-4b9f-ad51-c2c0b2d0525c.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Sukajadi,Anata Salon Setrasari,Segarkan penampilan dan kembalikan kilau rambut Anda di Anata Salon. Nikmati berbagai perawatan seperti Creambath dan Facial yang ditangani oleh stylist profesional. Booking jadwal Anda sekarang dan dapatkan penampilan yang menakjubkan dengan perawatan terbaik untuk rambut Anda!,9.4,54 reviews,130000,110500,0,Klinik Kecantikan
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/2002112570496/Earth-Pancasona-Sports-Club-59e3e0dc-58eb-4f05-aa11-a26e3f74d638.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Padalarang,Bumi Pancasona Sports Club,"Nikmati pengalaman olahraga yang menyenangkan di Bumi Pancasona Sport Club, dengan berbagai fasilitas lengkap seperti kolam renang, kolam anak, whirlpool, dan gym dengan peralatan kebugaran terkini. Dikelilingi oleh pemandangan hijau yang menenangkan, Anda dapat berolahraga dengan nyaman di lingkungan yang modern dan bersih. Fasilitas kolam renang yang kami tawarkan meliputi kolam renang berukuran Olimpiade dengan air garam, kolam pemanasan, kolam anak dengan seluncuran, serta area ganti dan kamar mandi yang nyaman. Bumi Pancasona Sport Club adalah tempat yang sempurna untuk berolahraga dan bersantai!",9.1,1847 reviews,103500,90000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/9395415041081/KidCity-Buah-Batu-Bandung-Tickets-1f254a2a-f2f8-4195-b067-3911c19d7b05.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Transmart Buah Batu,KidCity Buah Batu Bandung Tickets,"Nikmati keseruan di KidCity, taman hiburan indoor yang merupakan versi mini dari Trans Studio, tempat yang sempurna untuk menghabiskan waktu bersama keluarga. Anak-anak bisa bermain berbagai permainan seru seperti Taxi Coaster, Family Swing, Sky Rider, Mini Train, dan Venture River. Dengan dekorasi tematik yang menarik, seperti Patung Liberty dan Golden Gate, KidCity menawarkan pengalaman bermain yang menyenangkan. Dilengkapi dengan fasilitas lengkap seperti supermarket, kedai kopi, dan mushola, KidCity adalah destinasi yang ideal untuk liburan keluarga!",9.6,158 reviews,64900,60000,5,Wahana Bermain Keluarga
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/3862100876426/Tiket-Kidcity-Trans-Studio-Mall-Bandung-d4e89ebe-92ba-4773-bb46-f50525bea186.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Buahbatu,Tiket Kidcity Trans Studio Mall Bandung,"Bermain di KidCity TSM Bandung, taman bermain indoor yang terletak di lokasi strategis, adalah cara sempurna untuk menghabiskan waktu berkualitas bersama anak. Nikmati berbagai wahana dan permainan arcade seru, serta wahana mini yang cocok untuk anak-anak. Dengan desain dan dekorasi tematik yang menarik, KidCity menawarkan pengalaman bermain yang menyenangkan bagi seluruh keluarga. Selain itu, fasilitas lengkap seperti supermarket, kedai kopi, dan mushola juga tersedia untuk kenyamanan Anda. Jadikan KidCity TSM Bandung sebagai destinasi rekreasi keluarga yang menyenangkan!",8.8,61 reviews,64900,60000,5,Wahana Bermain Keluarga
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/2001874971705/Joy-n-Fun-Panama-Park-825-2c9f2dc8-2415-412f-8441-6040d4787491.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Bandung Kulon,Joy n Fun Panama Park 825,"Bawa anak Anda bermain sepuasnya di area bermain yang luas di Joy N Fun! Di sini, anak-anak dapat melompat di rumah-rumah inflatable dengan berbagai tema, mengasah kreativitas dengan puzzle untuk membentuk berbagai bentuk, serta menjelajahi taman bermain yang nyaman menggunakan tricycle atau mobil mainan. Joy N Fun adalah tempat yang tepat untuk mengisi akhir pekan dengan aktivitas seru bersama si kecil di area bermain berkarpet yang nyaman, yang juga bisa dinikmati oleh Anda yang mendampingi mereka.",9.6,120 reviews,80000,72000,5,Wahana Bermain Keluarga
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/2001881046797/Colour-Karaoke-Jalan-Aceh-28bd8a71-c2e9-4562-8688-25a3c780d279.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Merdeka,Colour Karaoke Jalan Aceh,"Nikmati waktu bersenang-senang bersama teman-teman di Color Karaoke Jalan Aceh. Dikenal dengan interior unik dan kualitas sistem suara yang memukau, karaoke ini menawarkan koleksi lagu lengkap yang membuat Anda puas bernyanyi sepuasnya. Anda bisa memesan waktu kedatangan melalui telepon dan siap untuk menikmati berbagai lagu favorit dengan kualitas suara terbaik. Color Karaoke adalah tempat yang sempurna untuk menciptakan keseruan bersama orang-orang terdekat.",9.0,85 reviews,395000,129000,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/2000359186457/Tiket-Dago-Dreampark-Bandung-a030881d-b751-4575-8e20-fa4a6492f4f6.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Dago Atas,Dago Dreampark Bandung Tickets,"Temukan berbagai wahana seru di Dago Dreampark yang menawarkan suasana alami yang menyegarkan! Rasakan sensasi balap seru di Dream Tag Luge, uji keberanian Anda dengan Flying Fox, atau tantang strategi dan kelincahan Anda di arena Paint Ball. Jangan lewatkan pula spot foto ikonik Extreme Selfie yang terletak di ketinggian 20 meter, siap mempercantik feed media sosial Anda. Dago Dreampark juga menyediakan berbagai aktivitas seru untuk segala usia, seperti menjelajahi trek ATV, menguji fokus di zona Panahan, atau menikmati sensasi berkuda di tengah alam. Tiket Dago Dreampark memberikan pengalaman tak terlupakan di setiap sudutnya, jadi siapkan energi Anda dan jelajahi semua wahana seru di sini!",8.4,19.4K reviews,30000,22400,4,Layanan Wisata
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/2000224876963/Zen-Family-Spa-Reflexology-Surya-Sumantri-Bandung-4e978a51-b110-4a5f-9584-f8d3a06941d5.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Pasteur,Zen Family Spa & Reflexology Surya Sumantri Bandung,"Nikmati pengalaman spa bernuansa tradisional Bali di Zen Family Spa Palu, tempat yang tepat untuk merelaksasi tubuh dan pikiran. Dengan layanan dari terapis profesional dan berkualitas, Anda dapat menikmati perawatan spa eksklusif menggunakan bahan alami terbaik. Beragam paket perawatan pijat, seperti Reflexy Kaki dan Balinese Massage, siap membantu menghilangkan kepenatan dan stres. Segera lepaskan tekanan hidup sehari-hari dan rasakan kenyamanan serta ketenangan dengan perawatan spa kelas dunia di Zen Family Spa.",9.2,215 reviews,182850,159000,3,Spa dan Perawatan
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/4252293677908/Therathai-Family-Massage-33f231aa-fb18-4f38-b76f-7946d4228070.png?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Astanaanyar,Therathai Family Massage,"Therathai Family Massage menawarkan perawatan pijat yang efektif untuk menghilangkan rasa pegal, lelah, dan lesu, dengan teknik pijat khusus seperti Traditional Massage dan Therathai Signature yang menggunakan teknik Tuina. Semua terapi dilakukan oleh terapis berpengalaman, memastikan Anda mendapatkan perawatan terbaik di tempat yang bersih dan nyaman. Nikmati pengalaman menyegarkan dan rasakan tubuh Anda kembali bugar setelah treatment di Therathai Family Massage.",8.8,16 reviews,140000,105000,3,Spa dan Perawatan
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/2001874970868/Game-Master-The-King%2527s-Shopping-Center-Bandung-Top-Up-Voucher-0e74c6b6-4554-459d-8ef2-31f1f36d92a5.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,The King's Shopping Center,Game Master The King's Shopping Center Bandung Top-Up Voucher,"Nikmati keseruan di Game Master, salah satu pusat hiburan indoor terbaik, dengan berbagai permainan seru seperti Claw Machines, Virtual Reality, dan Pump It Up yang siap menghilangkan stres Anda. Dapatkan kesempatan untuk memenangkan hadiah menarik setelah bermain bersama orang terdekat. Isi ulang saldo kartu Anda dengan mudah menggunakan voucher top-up dan rasakan pengalaman bermain yang menyenangkan tanpa repot. Ajak keluarga atau teman-teman Anda untuk bersenang-senang di Game Master!",9.8,91 reviews,50000,46500,5,Wahana Bermain Keluarga
"https://ik.imagekit.io/tvlk/xpe-asset/AyJ40ZAo1DOyPyKLZ9c3RGQHTP2oT4ZXW+QmPVVkFQiXFSv42UaHGzSmaSzQ8DO5QIbWPZuF+VkYVRk6gh-Vg4ECbfuQRQ4pHjWJ5Rmbtkk=/2000988263565/Swim-at-the-Pandiga-Education-Swimming-Pool-2f3e3d35-f1ad-48d0-9286-cf55dd77e70a.jpeg?_src=imagekit&tr=c-at_max,h-200,q-60,w-540",Bandung,Cimahi,Swim at the Pandiga Education Swimming Pool,"Ajak keluarga Anda untuk mengunjungi tempat wisata olahraga dan edukasi yang cocok untuk segala usia di Pandiga Educreation Swimming Pool. Nikmati berbagai aktivitas menarik yang mendukung perkembangan motorik anak, serta berenang di kolam renang semi-olimpiade dengan ukuran 15x25 meter dan kedalaman 0,9 hingga 1,8 meter. Selain itu, terdapat kolam renang anak dengan kedalaman 0,5 meter yang aman untuk si kecil. Setelah bermain, Anda bisa memuaskan rasa lapar dengan berbagai pilihan masakan Indonesia, Barat, dan Tiongkok. Tunjukkan E-ticket Traveloka Anda di meja registrasi dan nikmati semua kegiatan seru di sini!",8.9,426 reviews,30000,28000,4,Layanan Wisata
